of	0.012290731	0.15552162	-0.25315478	-0.20587239	-0.07058701	-0.03327055	-0.07031959	-0.038514048	0.07880178	-0.021910414	0.040794447	-0.0005554259	0.019452661	-0.049035788	-0.10942409	-0.08168973	0.038755268	-0.0721408	0.0059967674	0.04884997	0.124272406	-0.19660091	-0.105175495	-0.02353105	0.010505438	-0.009398356	0.026474103	-0.1921106	0.071217194	0.07289708	0.056419045	-0.08410695	0.08065542	-0.094919756	0.15864483	-0.022848144	-0.027193751	0.020715289	-0.06121639	-0.16766107	0.024761204	-0.027304988	-0.050899312	-0.09258117	-0.16703957	0.03867981	0.09203547	-0.112768725	0.07773605	-0.035925865
said	0.16616441	-0.045231752	-0.08852935	0.10563457	0.13006023	-0.18207741	-0.08246824	-0.102319315	-0.048641637	0.2318522	-0.01757634	0.26197475	-0.06733336	-0.11144646	0.041894794	0.044386365	-0.025495008	-0.21764807	-0.094901115	0.03183064	-0.113140315	0.117071256	0.04368472	0.03289959	-0.04914722	0.1319954	0.25162813	-0.11023628	0.15215816	-0.10257778	0.017478384	-0.028535947	-0.10858124	0.03776891	-0.05670657	-0.097044826	0.16703732	0.009413715	0.02788423	0.006329432	0.15226269	0.06505636	-0.02715844	-0.14846496	0.10122554	-0.018709816	0.043620095	-0.08912647	0.074925765	0.069281064
!	0.12626487	-0.0724133	0.13540724	0.12354277	-0.119320065	-0.12329009	-0.13802221	0.071641326	-0.09739051	0.13403437	-0.013805041	0.21666	-0.17659871	-0.13187793	-0.12426685	-0.018367663	0.061607927	-0.08445398	-0.05699181	-0.031199813	-0.032498345	0.098212585	-0.047315657	-0.0684883	-0.049492776	0.005181305	0.13911378	0.12866327	-0.05097182	-0.22761732	-0.07995106	0.009508282	0.015459709	0.014049381	-0.022138998	-0.07545434	0.12635247	0.017035164	-0.022178367	0.10535834	0.0536455	-0.06752873	-0.020539925	0.08217777	-0.06318554	-0.068285584	0.24505113	0.11024077	0.1141375	-0.097765714
you	-0.012316942	-0.23004624	0.091379195	0.0013299715	-0.17803268	-0.18557456	0.03571698	-0.16716075	-0.08545993	0.26151955	-0.12190018	0.24982624	0.042229876	-0.046173826	-0.0867638	-0.04034087	-0.021022752	-0.20727327	0.08872437	-0.1824571	-0.08939004	0.13257425	0.048923135	-0.06717247	-0.57004297	-0.03533885	0.33673233	-0.1762116	0.13831574	-0.382228	0.08479428	0.18810347	-0.053427182	-0.05641527	-0.08335666	-0.09724707	0.14675221	-0.14514916	0.14000237	-0.074938886	0.14185235	-0.0430937	-0.053550005	-0.015536282	0.040736422	-0.12495123	-0.094098866	0.14466903	-0.3793913	-0.11925718
alice	0.085956566	0.0009226054	-0.11073032	0.023258813	0.059977785	-0.057840414	-0.015649796	0.04253596	0.12145631	0.070488974	-0.10398447	0.13317049	-0.027236953	-0.114635915	-0.041296866	-0.24842532	-0.004725814	-0.1276336	-0.035953563	0.08576691	-0.12599643	0.058410436	0.0059050918	0.049213737	-0.03727269	0.0856597	0.07046884	0.005561948	-0.0013898313	-0.1577758	0.042573147	0.0021554977	-0.09981149	0.069680735	-0.059719525	-0.023061752	0.012153642	0.052338786	-0.04758522	0.046846375	-0.018171258	-0.035019584	0.037490174	0.14770672	0.0167545	0.004021503	-0.012048669	0.030400023	-0.14042597	-0.019118488
in	0.003423065	0.16234796	-0.08388361	0.065097675	-0.03744607	0.12726547	-0.13881744	-0.063312456	-0.037473947	0.058425426	-0.14302856	-0.12070808	-0.027657151	-0.11153372	0.04598412	0.038696073	-0.086962745	0.011338659	-0.104512915	0.055214226	-0.035801172	-0.063814916	0.08896518	0.04559368	0.20083222	-0.019692387	-0.0005815327	-0.13378662	-0.14074439	0.09976518	-0.03184118	-0.11151916	0.1251069	-0.010267347	0.0815686	0.12680855	0.07678919	-0.011694875	-0.02420748	-0.087927125	0.01662327	-0.09893129	-0.0066723973	-0.11634648	0.007245712	0.21612829	0.0328295	-0.0652475	0.02880533	-0.042406812
was	-0.115706384	-0.0013372302	-0.14285958	0.015360712	0.12594226	-0.018567685	0.09615739	0.03478439	0.014272001	-0.17306338	-0.024168167	0.030831337	0.03075251	0.037871923	0.09658256	-0.027790293	-0.13995776	0.021572411	-0.049732246	0.12307435	0.1181003	-0.027496189	0.06922239	-0.085562885	0.030976564	0.0017692894	-0.027109295	-0.05650367	-0.009876385	0.005542785	-0.029774848	-0.024175048	-0.017921083	0.009426117	0.03377717	0.027215004	-0.17367327	0.024932923	-0.053053446	-0.008296043	0.013830803	-0.07477555	-0.08511537	-0.0019249301	-0.021883491	-0.08331384	0.063546106	0.21856639	0.1313802	0.05175195
that	0.03243383	-0.049632415	-0.078492105	0.024460418	-0.024986453	-0.13236067	-0.11992398	0.05929908	0.023682676	-0.011121586	-0.028504021	0.01244729	0.16529268	0.015217073	0.029539868	-0.066971704	-0.047889158	-0.078916855	-0.020972237	-0.1274717	0.14104527	0.12909484	0.030934155	-0.015498698	-0.14293872	0.0969775	0.033937976	0.071467474	0.039316893	-0.0067919493	0.03270295	0.0026482344	0.01108928	-0.11261448	-0.016183294	-0.055758208	-0.038071558	0.1098754	-0.0077531934	-0.038521655	0.05557662	-0.0032765446	-0.022932336	0.01503339	-0.0013785176	0.0032180995	-0.017355569	0.16545139	-0.07334942	-0.04100804
as	-0.07820624	0.050707422	-0.003551215	-0.09559953	-0.0489783	0.17654131	0.1881667	-0.13614434	0.20164911	-0.07843116	-0.06851367	-0.006762933	0.056290552	0.008736819	0.070425496	0.11394226	-0.10344823	-0.043284506	0.07909761	-0.042052925	-0.16065508	0.07839742	0.08362284	0.16847947	-0.0817028	-0.003932975	-0.031429946	-0.012322873	0.26613948	0.10084909	-0.028288446	0.07101174	-0.053268485	-0.0045517962	-0.0034168623	-0.0032927245	-0.03884084	0.12746568	-0.07523339	0.026006982	-0.16095732	0.11125883	0.063786626	0.04137007	-0.022316542	0.043396078	0.031100906	-0.039456792	-0.029353242	-0.0396285
her	-0.068662934	0.22736323	-0.036774427	-0.17423797	-0.0008687228	0.15914008	-0.024743736	0.10495723	0.20202935	-0.03937146	-0.041092113	0.019995466	-0.06585547	-0.07345966	0.10395891	-0.075155914	0.016399786	0.030806705	-0.0053933896	0.15082777	0.027037948	-0.11653373	-0.060286105	0.01336059	0.10499731	-0.00030274317	-0.110513106	-0.12127304	0.09035143	-0.01388599	-0.03968987	-0.081575856	-0.012497328	0.015621599	0.03444563	0.029825568	-0.15697514	0.09494534	-0.14316463	0.0217918	-0.06477798	0.028535165	0.059473783	-0.12462917	-0.025657032	0.19297642	-0.034239933	-0.13979104	0.13136598	0.05062849
:	0.087586336	0.00085769594	-0.005862862	0.04558321	0.045679018	0.033931382	0.011579424	0.054561287	0.029606603	-0.0028702915	-0.06806044	0.16808978	0.087037444	0.14437394	-0.087230004	0.063969225	-0.10294284	-0.014159031	-0.05122843	-0.027888983	-0.026086077	0.10672773	-0.04935378	0.08683029	-0.03825286	-0.02482232	0.037447914	0.0063902736	0.054375112	-0.13056591	-0.028219294	0.021164715	0.104692146	0.016343318	-0.029185414	-0.06556748	-0.024739485	0.048037477	0.042421807	-0.08437126	0.022067701	-0.013759298	-0.025975794	-0.0147199165	-0.045048103	0.03890869	-0.024832249	0.20814565	0.082599305	-0.015600853
t	0.0035168082	-0.31557563	0.16287795	0.12050284	-0.094763845	-0.30859452	-0.19911546	-0.3057256	0.005351305	0.30896476	-0.26803258	0.38478708	0.19330081	0.10108206	0.05437567	-0.08755029	0.19862033	-0.28658307	-0.0029024258	-0.12807615	-0.31010127	0.1610124	0.012837768	-0.057378232	-0.58817554	0.06881777	0.3870981	-0.19394782	-0.08822575	-0.46219575	-0.42592174	0.16826957	-0.039243996	-0.022900477	0.050192103	-0.15058365	0.2158831	-0.19298077	0.10652828	-0.110664494	0.13293996	-0.16007882	0.27378562	0.10075374	0.021697462	-0.18708204	0.0532232	0.13239217	-0.19657719	-0.15819013
at	0.0005509034	0.14271781	0.08212826	-0.09305486	0.15954506	0.032138787	-0.121473506	0.14089823	-0.015131064	-0.024368212	0.034495525	-0.07667103	-0.08529733	0.12860285	-0.021283045	0.008736908	-0.09544714	-0.028423756	0.18033291	0.17171185	-0.04286833	0.094348036	-0.024128139	0.06768456	0.11055638	-0.023980405	-0.04563865	-0.026069507	-0.023723006	0.08582869	0.020917542	0.0017428696	0.113784	-0.060179118	0.03654612	-0.2095317	0.087872684	-0.026045633	-0.04214801	0.024738282	-0.021065295	0.012240827	0.032295242	-0.024719529	-0.13911779	-0.005678788	0.069096304	0.0030621588	-0.030737065	0.08318245
?	0.08405452	-0.2237093	-0.03008318	0.067141995	-0.005957827	-0.06284368	-0.22973578	0.005623907	-0.14296022	0.26815832	-0.021179374	0.23950675	0.011464119	-0.15851963	0.03721842	-0.08500112	0.119243965	-0.31812486	-0.0023715347	-0.13407755	0.06929079	0.11967769	-0.008243203	-0.015052468	-0.27024364	0.04808893	0.06911966	-0.044152647	-0.052119672	-0.18039416	0.12861136	0.09405589	-0.13395074	0.06984061	-0.029089049	0.1661796	0.16517884	-0.19295849	0.124194175	-0.13905677	0.20731676	0.06420672	-0.03832352	-0.06592257	0.13303082	-0.14452028	0.070786215	-0.02330859	-0.2849684	-0.06193188
s	0.06838532	0.021276988	0.0014535189	0.1800804	0.04565154	0.062073078	-0.22697663	0.106351614	-0.061180133	0.15423822	-0.15634085	0.044487804	0.09318951	0.004535362	-0.045307435	-0.048783317	-0.1597779	-0.17718698	-0.09674138	0.052052826	-0.009615213	0.050850555	0.06319642	0.07045928	-0.05606985	0.04201912	-0.031745285	-0.09802068	-0.046223402	-0.008746311	0.076680206	0.037946492	0.08133012	-0.13211533	0.017494678	0.067161456	0.044521607	0.052566998	-0.038711794	-0.007867202	0.07742646	-0.10440703	0.073361665	0.19321662	0.04835069	0.047227405	0.15620302	0.10032403	0.07605123	-0.12470484
;	-0.18979625	0.0033880025	-0.06435725	0.076527454	-0.03120661	0.05204361	-0.02510795	0.095076434	0.12309027	-0.020889282	0.017165255	0.0047456473	-0.009782359	0.13321015	0.023388214	-0.005792007	-0.12721127	0.09086776	0.09511855	-0.043758392	8.621812e-05	0.07746896	0.0018107295	0.008260548	-0.0467757	0.07323246	-0.023364767	-0.03978595	0.08075869	-0.026093952	0.01649062	0.07539973	-0.10567306	-0.04204408	-0.023022056	0.094264105	-0.014070313	0.041018907	-0.013831012	-0.08221066	0.027369779	-0.08821851	0.06773874	0.11898556	0.10692825	-0.03412643	-0.020540908	-0.012024187	-0.08804714	-0.06848143
on	0.030050159	0.055768028	-0.10480586	-0.037288003	0.001244409	0.045602176	-0.013940573	0.04391119	-0.05460533	0.073694974	0.026335444	0.068683766	0.08145933	-0.061964344	-0.0661631	0.073171295	-0.11172803	0.1925495	0.08694215	0.019086242	0.081631124	-0.0050596744	0.09471616	-0.1281215	0.055579185	-0.07278833	-0.09030551	-0.028112516	-0.054004416	0.12165256	0.035008956	0.08883834	0.1081864	-0.010629524	0.006590709	0.03999348	-0.008643664	-0.06775065	0.048859358	0.17811747	0.009579644	-0.07672012	0.032180667	-0.1466838	-0.21136239	-0.008980686	-0.10605656	-0.09116037	0.010737956	0.16832143
all	-0.071873054	0.16004571	-0.0016551614	-0.062743485	-0.07888204	0.05494434	0.008072823	0.1610213	-0.022870932	0.010021284	-0.03881346	-0.05508645	-0.040264457	0.005340185	0.16168919	-0.06813071	-0.04202965	0.125159	0.14244986	-0.009433925	0.060497835	-0.03345049	0.033125937	0.004267603	0.030255437	-0.0050202184	0.09127262	-0.046794057	0.014879674	0.049865425	0.040173896	-0.019453079	0.12383296	0.0021910435	-0.018538523	-0.01128757	-0.04720316	0.06217334	0.11801636	-0.034487188	0.09619525	0.035273887	-0.022398517	-0.017115146	0.0009155795	-0.20191766	-0.031055566	0.10389467	-0.027319342	0.016179726
with	0.0035577863	0.03440202	-0.031419367	-0.029553898	0.07254255	-0.0025213808	-0.048582166	0.119428895	-0.07543587	-0.010018706	0.026270315	-0.026735827	-0.17407532	0.028127905	0.024880417	-0.010953426	0.0075068325	0.11663194	-0.008732891	-0.02219209	0.14367025	-0.104544036	0.107500106	-0.056702882	0.11073831	0.0005126186	-0.14944656	-0.15890089	-0.008930236	0.060717747	0.1732522	0.037460446	0.17595309	-0.020443209	-0.012718163	0.017364621	0.07547325	0.024245705	0.035734363	-0.008205682	0.110356145	-0.058240425	0.038903207	-0.05573755	-0.027931005	0.14546512	0.0066206157	-0.046368092	0.018740699	-0.025317304
had	-0.24587533	0.19290473	0.041491568	-0.037548173	0.04896246	-0.029189978	-0.09478375	-0.09530926	0.30206823	-0.08166377	-0.008673587	-0.086149	0.080477715	-0.029369794	-0.095334776	-0.027498506	-0.18247405	-0.059659377	0.04159493	0.020729482	0.028888553	-0.089176424	0.047434866	0.12930265	0.058684975	-0.10608464	-0.099856466	-0.025600672	-0.038490385	0.11018707	-0.08101593	0.047527865	-0.16902277	0.0003506504	-0.022109725	0.09277094	-0.18445995	0.0672675	-0.15266696	0.06687685	0.013191154	-0.0037834235	0.11589323	0.07100203	-0.1884745	0.031746607	0.10065225	-0.009739138	0.13792121	-0.044912934
but	-0.12599799	-0.03751284	-0.095939666	-0.049047172	0.0052590743	0.02993868	-0.045050055	0.18917716	0.03437657	-0.13008136	-0.08313849	-0.10003207	0.041343063	0.18899986	0.018863045	-0.14240626	-0.0851772	-0.057238325	0.009642057	0.012866795	-0.042568594	0.15489107	0.10990113	0.0027497709	0.046708584	-0.019524798	0.13690051	0.028463885	-0.009380043	-0.0368744	0.08951868	-0.011626333	-0.09613696	0.08923867	-0.038833294	0.09259635	0.049324263	0.10628054	-0.10115075	-0.10758437	0.018546619	0.041684963	-0.034588233	0.2118851	0.069615304	-0.11802668	-0.040091425	0.19575569	-0.049684793	-0.17611593
for	-0.08174962	-0.001994595	0.094536334	0.102236025	-0.09994886	-0.038390223	0.1382087	0.051888235	0.067212924	-0.06813185	-0.07434447	-0.08990996	-0.03571284	0.015567496	-0.030936189	-0.07272412	-0.07782747	-0.057918184	-0.020115592	0.09347078	0.030259639	0.026552647	-0.105694145	-0.029978663	-0.021016866	0.09221529	-0.06350973	0.015638098	0.14639309	-0.014081329	0.054312833	0.0011379719	-0.0018945783	-0.003928107	0.09302887	-0.0017446429	-0.025290532	0.0047152378	-0.04255128	0.026516736	0.012886591	-0.01432378	0.0006801933	0.21391836	0.05447101	-0.029119018	-0.077393994	0.08912422	-0.01242055	-0.02840133
they	-0.053448744	-0.034547508	0.031946152	-0.14290063	-0.0445993	0.07681791	0.014067799	-0.001052618	-0.04607848	0.033546895	0.00596511	-0.027817816	-0.019203126	-0.013859749	0.037185594	-0.042152904	0.030199364	0.07013181	0.099443026	0.039847553	-0.058232337	-0.060391635	0.23873317	-0.10082662	-0.075317085	-0.12774351	0.060561344	-0.022059858	-0.10292961	-0.079234526	0.0024535097	-0.03333126	-0.035542406	-0.0625231	-0.1651025	0.04722309	0.05705331	0.049414918	0.06994402	0.028597116	0.15224962	0.18554296	-0.030024186	0.006625035	-0.07445146	-0.12299922	-0.045187622	0.15352093	-0.16683547	0.09494938
so	-0.04738199	0.0056803226	-0.02420327	-0.038834695	-0.08674454	0.039081488	-0.03514719	0.09990853	0.063210994	0.020153418	-0.10547559	-0.02529677	0.015705198	0.057239268	-0.14734092	-0.12504703	-0.05196768	-0.00697051	0.023657694	-0.103184015	0.005200088	0.02907727	0.12984622	-0.007992804	-0.0174765	0.039013725	0.07042195	0.0016898364	0.033736423	0.014484301	-0.059524473	0.03624767	-0.12624785	0.17710783	-0.0639527	-0.03535685	0.08978507	0.19810227	-0.011403844	-0.047255233	0.14582658	-0.04721807	0.1042084	0.07252303	0.048224673	-0.14693296	0.05544971	0.14031781	-0.05212649	-0.023465648
be	-0.030999258	-0.118516214	0.035296723	-0.008862447	-0.06476094	-0.018149056	0.026776195	-0.020168342	-0.043099217	-0.004129529	-0.1675197	0.13070479	0.021043733	0.17163105	-0.01647769	-0.114729576	-0.078656435	-0.20753853	0.044052005	-0.04109353	0.06697385	0.065204576	0.14759517	0.102794945	-0.33383027	-0.069552116	0.23764038	-0.0520266	0.02803278	-0.076085195	0.02422418	-0.019316554	-0.024996236	-0.06777787	0.00018052757	-0.10743353	-0.20845391	-0.09308075	-0.0022864714	0.016630009	0.129377	0.027555346	0.099093035	0.14559871	0.030859035	-0.30902568	0.11270353	0.29626274	-0.25255126	-0.26723525
not	0.0049117804	0.005127147	-0.055886686	-0.03925207	-0.031388525	-0.03785354	-0.0142894685	0.0701485	-0.0068689333	-0.062489733	-0.065988585	0.02602534	-0.01474154	-0.018337697	-0.06425837	-0.33793688	-0.07619395	-0.19534174	0.079428054	0.06559354	-0.073087946	0.061958328	-0.029888093	0.052013934	-0.25506884	0.1133637	0.14239961	0.05996491	0.18777564	-0.009438217	0.0027376674	0.103435084	-0.25041074	0.10490804	-0.089744255	0.046032943	0.13516192	-0.045568302	0.15679137	-0.20255832	0.10303273	0.01298915	0.0001924038	0.1216466	0.1757004	-0.1486387	-0.12956326	0.23507407	-0.20937325	-0.27430174
very	-0.0053692013	-0.01285857	-0.004333794	-0.14035287	0.022063129	-0.20056252	-0.0026722848	0.18019645	0.10370836	0.00043708086	0.030732997	0.07873891	0.09508443	0.12786686	0.030529171	-0.12610328	-0.08244118	-0.15685189	-0.18759115	0.12669468	-0.025817871	0.0511951	0.20488685	0.05229363	0.10872382	0.0017653555	0.094673574	0.0075060427	0.16342711	-0.070764884	0.03096897	0.068046704	-0.03646963	0.060749386	0.057328876	-0.03149253	-0.111459084	-0.022286586	-0.1556198	-0.020177774	-0.12476737	-0.15182993	0.03477119	-0.09302112	0.06791447	0.053504005	0.047305927	0.055815056	-0.007102929	-0.027276099
what	0.052370593	-0.20636961	-0.13072783	-0.060224127	-0.17685689	-0.1419139	-0.107530504	0.03825987	0.021889271	0.10084093	-0.02722617	0.19192874	0.11174025	-0.08040112	-0.095279	-0.030554071	-0.019638702	-0.25956035	0.07143684	-0.07736868	0.16276798	0.07915147	0.19571537	0.015175134	-0.34328488	-0.08465497	0.25844014	-0.09608668	-0.0716991	-0.34861764	0.016722474	-0.033491895	-0.048319995	-0.022488473	-0.087586746	0.2971241	0.12461546	-0.19899425	0.087473854	-0.0083064735	0.26251972	-0.11139656	0.057773083	0.06732224	-0.0062949657	-0.1252293	0.07213157	0.15661506	-0.2921541	-0.21934956
this	-0.112321	0.055238664	-0.13205679	0.020505274	0.060881533	-0.015549999	0.0011072308	-0.110598326	0.038460385	-0.10064568	-0.17456454	-0.054973185	-0.020494103	0.029820219	0.022144884	-0.07997478	-0.12356998	-0.01249519	-0.0018392429	0.12437582	0.004770398	0.07688245	0.075630724	0.06007421	-0.061092854	0.023012329	0.12299241	0.032370917	-0.013377219	-0.056268454	0.11675754	-0.07147819	0.029149584	-0.028790098	-0.04438681	-0.08257997	-0.09338425	-0.005787244	-0.22026652	-0.02300793	0.030832868	0.033155646	0.07012084	0.062092885	-0.079169594	0.074436694	-0.005830109	0.24128526	-0.07144306	-0.084367394
little	0.0045149624	0.15736839	-0.13141611	-0.104348466	0.046953753	0.038547438	0.071656734	0.091398254	0.022587258	-0.1397396	-0.056502707	0.0031930655	-0.0057604313	-0.057083678	-0.10253949	-0.12956667	0.030688241	0.27101764	-0.07256018	-0.0017388463	0.06460613	-0.18391192	0.043808997	0.018883884	0.13627063	-0.07165789	-0.11316715	0.0868115	-0.067056015	0.09115215	0.043800164	-0.085146695	0.06130144	-0.08525922	0.05627008	0.17890644	-0.10311839	0.05309912	0.013075948	-0.038633004	-0.22468439	-0.07411868	-0.0150996	-0.021728918	-0.19870186	0.034814864	0.039522834	0.04353595	0.016551808	0.11898844
he	0.12533893	-0.13879205	-0.048018157	0.059613943	0.063890085	0.07420429	-0.0705411	-0.09403964	0.017869547	0.006936565	-0.15983067	0.12127632	-0.029101074	0.10341561	-0.06935337	-0.034000814	0.0640208	-0.007808663	-0.06927405	-0.043230265	-0.035820648	0.2661214	0.001953423	0.029447675	-0.053520113	0.14914703	-0.017595753	0.010493234	0.1522519	0.068350926	-0.06119556	0.25103104	0.12049633	0.08458175	-0.08184598	0.009279072	-0.06565397	0.039364465	-0.013583519	-0.10774874	0.07707761	0.03473625	0.065304235	-0.09385	0.11477071	0.12513144	0.082628995	0.009440914	-0.04614544	-0.028583914
out	-0.16736141	0.015939295	-0.08168256	-0.07217418	0.104502454	-0.01697351	0.036045566	0.25397858	0.0002117306	-0.16768903	-0.080630384	-0.081256665	0.048355818	-0.012411561	0.14201258	0.014646128	0.089497	0.05964402	-0.14579678	-0.0041166246	0.19330618	-0.0060397983	-0.047358632	-0.07113439	-0.008047372	0.19820811	-0.17753956	-0.079669826	0.16366364	0.07666463	-0.014703248	0.11137611	0.16062665	0.06297616	-0.011529788	-0.07807774	-0.039103772	0.10172165	-0.05937969	0.08862926	0.06400114	-0.12838869	0.0722429	-0.19414994	-0.010827763	-0.040975407	-0.1327354	0.0695849	0.16683297	-0.04338661
