:	0.5083606	-0.40362552	0.5585878	-0.052890733	-0.060228165	-0.483062	0.34094957	0.26234955	0.757551	-0.53536767	-0.19992822	0.32929376	0.51805	-0.4414839	-0.108346865	0.009471744	-0.68782866	-0.16674167	0.16609654	-0.023623064	0.14098424	-0.44136167	0.7082267	0.2674225	-0.0047986098	-0.85108066	1.1746955	-0.025199205	-0.28930506	0.06164539	0.3534536	0.02370014	0.28142107	0.11739915	-0.26053143	-0.10079311	0.026832476	-0.75488234	-0.9717005	-1.0275913	0.21869364	-0.28839245	-0.14159836	0.6250511	0.5225944	0.03920182	-0.00072295463	0.6834068	-0.43294033	0.024780253
t	0.6484578	-0.50103945	0.47318003	-0.23134743	-0.3515796	-0.43413037	0.14894089	0.65054685	0.9876993	-0.24278916	-0.23776767	0.115036935	0.6490401	0.04485625	0.12228651	0.10352369	-0.51205254	-0.48630297	0.5089799	0.22411214	-0.078736775	-0.3123588	0.63932073	0.34783092	-0.23016953	-0.84584594	1.1320975	-0.018005595	0.08009105	-0.15106344	0.322263	-0.012945741	0.28999698	0.3869825	-0.14105284	-0.08259926	0.17243585	-0.86867243	-0.60397065	-1.131412	0.4946676	0.16750516	-0.5244846	0.67190814	0.33683985	-0.3369336	-0.07789254	0.68453634	-0.15359347	-0.24138783
at	0.5890041	-0.4546342	0.7366356	-0.0390417	0.021602575	-0.46780363	0.42285657	0.13597625	0.713321	-0.47537225	-0.19971216	0.32820955	0.6241058	-0.30798084	0.046057016	0.22341442	-0.7241058	0.22405021	0.19703545	0.13267793	0.14758457	-0.34210482	0.7129202	0.20690477	0.050215136	-0.7554103	1.1409467	-0.14433931	-0.25053993	0.18816149	0.469975	-0.0017310232	0.38557428	0.033168744	-0.31232604	-0.28488013	0.21898684	-0.76049423	-1.1122147	-0.8808122	0.056832794	-0.31486005	-0.026863322	0.5364553	0.31695867	0.17047334	0.08252305	0.48888335	-0.44271657	0.016918698
?	0.4204777	-0.38237602	0.6519408	-0.25140458	-0.28452265	-0.5557272	0.060898747	0.44838881	0.665149	-0.57966954	-0.23789135	0.052451387	0.1972022	-0.3479759	-0.22162554	0.011671135	-0.4294132	-0.4718567	0.26950315	-0.2090886	-0.070249856	-0.36379808	0.86979693	0.20501	-0.2859991	-0.6441667	1.0097748	-0.11202122	-0.034348354	-0.21190482	0.659876	-0.118150875	0.042169794	0.41401935	-0.2290892	0.06291923	0.18193266	-0.85479856	-0.8027502	-1.1429932	0.440874	-0.18952705	-0.41265616	0.54907197	0.589763	-0.34876448	-0.1592977	0.8126488	-0.3538814	0.04081759
s	0.5441851	-0.2078185	0.60419303	0.027064819	-0.23019618	-0.48826188	0.032523543	0.23969777	0.70663303	-0.5202468	-0.30713168	0.2701132	0.6213837	-0.27392817	-0.15552214	0.12406643	-0.6303159	-0.066043235	0.016927034	-0.07921337	0.14560643	-0.30282277	1.0075216	0.3399815	-0.0062943026	-0.6273777	1.0882516	-0.04475063	-0.28238803	0.08362129	0.37106612	0.058467966	0.18981881	0.36096644	-0.29469296	-0.071198404	0.2331993	-0.70912874	-0.98871195	-0.83170396	0.2047921	-0.18221165	-0.1480545	0.67882913	0.3818509	-0.055297	0.049302395	0.8053181	-0.31519875	0.0020763893
;	0.36320227	-0.42255658	0.50717884	-0.027877174	0.0139992405	-0.41080123	0.20153861	0.24285537	0.63714796	-0.51919705	-0.062098686	0.16531089	0.49525806	-0.25777608	0.088085435	0.17723447	-0.7396319	-0.024024509	0.17757203	-0.18492466	0.17523925	-0.30220044	0.6429159	0.15057997	-0.058300085	-0.7635647	1.370784	-0.072941884	-0.1903562	0.17136143	0.26164803	0.11319354	0.1471148	0.08684841	-0.30708763	0.17208005	0.119660445	-0.7145937	-0.9652329	-0.96557075	0.07886416	-0.22951251	-0.09360249	0.6307668	0.36098272	-0.06412698	0.047336116	0.55778	-0.41021323	-0.030274395
on	0.38155296	-0.5081576	0.41558447	-0.3615486	-0.025749756	-0.24698895	0.43586797	0.26265907	0.7297771	-0.47942078	-0.28955865	0.15235606	0.694482	-0.56822914	-0.40126643	0.13272953	-0.68638796	0.14598837	0.112213075	-0.38130376	0.10569187	-0.310756	0.8734561	0.27562696	0.05402542	-0.77062076	1.2099758	-0.07192522	-0.35827357	0.26471704	0.36445773	0.23429127	0.08358677	0.20299198	-0.22284499	-0.074297786	0.025498733	-0.39690876	-1.0665586	-0.7934233	0.16403893	-0.277884	-0.13082565	0.62859213	0.4438531	0.015444774	0.036049787	0.6623773	-0.5480998	0.12576213
all	0.38210797	-0.47476256	0.6719852	-0.09417603	-0.023846965	-0.46824732	0.3863324	0.41141033	0.8741969	-0.53307337	-0.11060099	0.27805722	0.5334388	-0.32525057	0.009502945	0.11519197	-0.6566595	-0.00079242885	0.18908988	-0.026129074	0.23670262	-0.25534272	0.5003091	0.2199395	-0.023304462	-0.74414	1.1472349	-0.10700936	-0.32845497	0.15641513	0.5185312	-0.026688982	0.17460692	0.17586419	-0.2785291	-0.18383536	0.18051751	-0.66523063	-1.0269091	-1.0095	0.13760197	-0.2091473	-0.053265326	0.5879438	0.4097636	-0.13388555	0.1216079	0.4537355	-0.36817843	0.22426991
with	0.348872	-0.5135515	0.5081854	-0.35736507	-0.12644629	-0.32001996	0.25118294	0.30207333	0.69574076	-0.72580314	-0.112706035	0.31493843	0.5298258	-0.4696906	-0.28019413	0.103531346	-0.6869974	0.06757304	0.016760971	-0.19192457	0.24579303	-0.12925051	0.7861735	0.26056767	0.032547202	-0.6846585	1.1068171	-0.32135773	-0.34381473	0.22694501	0.41739893	0.14700124	0.06723637	0.05206462	-0.21583061	-0.026071997	0.13582967	-0.6125638	-1.0937636	-1.0806706	-0.06561205	-0.23082806	-0.08208034	0.67318296	0.3186334	0.14208438	-0.218179	0.61902595	-0.39870468	0.09237416
had	0.30736023	-0.43776378	0.69797766	0.10672349	0.10983682	-0.3304854	0.3287797	0.058609657	0.8103075	-0.58284044	-0.15968096	0.3464151	0.4173663	-0.6984348	-0.037412263	0.11105339	-0.91017115	-0.06409064	0.087832496	-0.14844078	0.35892698	-0.6227943	0.54453915	0.029172383	0.2015731	-0.94465107	1.1656977	-0.110619545	-0.24970616	0.20828342	0.3934177	0.14146027	0.034587078	0.33280575	-0.281596	0.13517687	0.14669795	-0.7861074	-1.0278026	-0.80636	0.17873506	-0.2612151	-0.027713925	0.6401667	0.30786362	0.1204593	-0.072730824	0.29103723	-0.4988022	0.18608579
but	0.47165298	-0.44284284	0.49964774	0.10282996	0.1289888	-0.5243237	0.19777387	0.24379411	0.72674644	-0.6293161	-0.1874463	0.112344116	0.46591637	-0.24601999	0.05682332	0.22845817	-0.63969	-0.17713533	0.12227309	-0.16337152	0.22954136	-0.3585336	0.63394964	0.09083758	0.096239954	-0.7901683	1.3183831	-0.09713034	-0.20055908	0.1973364	0.327261	-0.03898258	0.10285106	0.17387566	-0.2899223	0.09078945	0.18157606	-0.6623338	-0.9785609	-0.99929357	0.14431694	-0.20912611	-0.22859032	0.7095779	0.46750122	-0.25718868	0.12960732	0.44679037	-0.24866632	-0.059498
for	0.2887846	-0.3830068	0.56671727	0.036488492	0.006279383	-0.5439687	0.53402305	0.21921536	0.62979966	-0.4667178	0.0149887595	0.28493816	0.3309723	-0.48282212	0.08045252	0.01944875	-0.7281119	0.010838002	-0.012044184	-0.14811577	0.23268054	-0.38887474	0.58247584	-0.011709106	0.03757737	-0.75938106	1.182755	-0.23925894	-0.17058052	0.16541027	0.35182387	0.073293194	0.088802055	0.26186013	-0.24890134	-0.00835954	0.06935594	-0.5682972	-1.0657533	-0.94989586	0.09326158	-0.217599	-0.20758516	0.7893851	0.1562575	-0.1425086	-0.07463159	0.64948964	-0.3671834	-0.003111871
they	0.47950557	-0.4999729	0.64810216	-0.16152254	0.15353219	-0.342661	0.3538722	0.35847318	0.7637464	-0.66148144	-0.20971185	0.026319504	0.41309834	-0.5808122	-0.14137395	-0.011000093	-0.59788114	-0.12846607	0.2424113	-0.11503273	0.11511007	-0.29705292	0.63464785	0.032024123	-0.14493595	-0.76279986	1.1688508	-0.16281834	-0.47298902	0.08191512	0.41671127	0.13950457	-0.0028053173	0.023982812	-0.3331768	-0.19558638	0.15477255	-0.68394077	-1.041412	-0.95398873	0.3318397	-0.052994132	0.05577339	0.49068642	0.5238607	-0.2251502	-0.032229133	0.49848795	-0.39235818	0.15166217
so	0.5249435	-0.424555	0.50046617	-0.09822589	0.0011701109	-0.21369737	0.27227333	0.25054428	0.69609493	-0.31378585	-0.34659225	0.14059494	0.44210416	-0.41270345	-0.07355607	0.14930648	-0.6824327	-0.17601457	0.1448227	-0.13723353	0.18339725	-0.47802326	0.6916565	0.22166313	-0.07715653	-0.8936201	1.1363038	-0.17953086	-0.2224766	0.2236906	0.17373759	0.15349594	0.16364704	0.25036183	-0.3832016	-0.041369878	0.21332978	-0.5322254	-1.0556294	-0.99299055	0.41285875	-0.21263844	-0.080893725	0.73100704	0.37081078	-0.14928286	-0.07835882	0.46158427	-0.48646492	0.18676393
be	0.59695065	-0.49525046	0.40677717	0.048228912	-0.29497343	-0.5844393	0.33173501	0.21351588	0.5592629	-0.597219	-0.29930657	0.053191006	0.49830914	-0.25588185	0.19174257	0.07145584	-0.58474755	-0.21204107	0.20678946	-0.13147464	0.26805592	-0.50362784	0.5868846	0.57326585	-0.26283997	-0.71089375	1.2339919	-0.21384385	-0.11547475	0.047686927	0.25736624	0.05004588	0.2132065	0.48152107	-0.2765926	-0.056889534	0.058747403	-1.0210631	-0.795806	-0.7968225	0.31050733	-0.19216914	-0.18119487	0.81891143	0.23806883	-0.56935	-0.00165994	0.6536281	-0.5141937	-0.1370125
not	0.5425078	-0.43377408	0.54738694	-0.020766823	0.06676358	-0.62607896	0.2929089	0.17798345	0.48763877	-0.26260957	-0.13332818	0.11271413	0.1275599	-0.43750498	0.087913886	-0.025675561	-0.72904	-0.17227252	0.2143033	0.0035970462	0.34260526	-0.47200042	0.5101404	0.11302797	-0.10788785	-0.6487934	1.1739261	-0.07475443	-0.09831239	0.15736625	0.441778	-0.27455243	0.100908875	0.44708276	-0.43716845	0.16292359	0.1987851	-0.704847	-0.7455233	-1.1810036	0.4560044	-0.03780952	-0.26984096	0.4810015	0.40685666	-0.2489682	0.10165795	0.63117003	-0.37490425	-0.021404715
very	0.56153864	-0.43687248	0.56822985	-0.10132528	-0.08766385	-0.6291602	0.18040717	0.26145327	0.7786689	-0.44722658	-0.13602297	0.32692036	0.50086206	-0.41475406	0.06693867	-0.0545478	-0.67436314	-0.25702402	-0.08925955	-0.092751436	0.22040673	-0.5941267	0.929767	0.25191805	0.12898687	-0.6439817	1.1621422	-0.011964824	-0.14102691	0.1650156	0.22532542	0.080218546	0.26437488	0.48098806	-0.24827813	0.0844256	0.16348228	-0.5367489	-1.0015451	-0.84984523	0.13431549	-0.2681091	-0.16880098	0.58623916	0.12195458	-0.009048882	-0.05136344	0.6031108	-0.34393874	-0.0044539087
what	0.3085456	-0.24844778	0.5334087	-0.14755812	-0.34151632	-0.5183862	0.07306759	0.4243564	0.61801094	-0.5950556	0.020654278	0.116997756	0.36342105	-0.41084847	-0.13233282	0.03693354	-0.35980606	-0.30270967	0.37303168	-0.22614163	0.15412661	-0.4023161	0.82923746	0.33751047	-0.29044744	-0.7929525	0.9911924	-0.11306162	-0.11907928	-0.23902565	0.42516172	-0.078942016	-0.021501604	0.3013494	-0.056485094	0.19881558	0.16940223	-0.97512484	-0.9007033	-1.1103024	0.3508079	-0.29792213	-0.13374615	0.2901377	0.28957823	-0.42070454	-0.18572044	0.8087825	-0.34650025	-0.14564377
this	0.46609575	-0.48896337	0.4488955	0.21303171	0.2495601	-0.4652064	0.2825218	0.24958593	0.48732087	-0.7729525	-0.4208337	0.08092969	0.28218958	-0.37031126	0.23142695	0.12998597	-0.6118464	-0.17608671	0.06117145	-0.11888679	0.25581133	-0.31914067	0.5852947	0.33562368	0.11822886	-0.68401027	0.9559664	-0.052734956	-0.11975673	-0.009568017	0.46922857	-0.0045351237	0.1198774	0.29496348	-0.1791958	0.034242798	-0.033208225	-0.75512713	-0.9819015	-0.74590564	0.3941088	-0.3426318	-0.0050215423	0.50992733	0.3666758	0.17621586	0.05217719	0.53243935	-0.44849956	0.03521531
little	0.50748944	-0.23722936	0.39223272	0.16746372	0.10732014	-0.14121637	0.18061799	0.22274429	0.648885	-0.5474454	-0.14426996	0.33884177	0.8186439	-0.43419895	-0.14674485	0.1492154	-0.6437832	-0.02350767	-0.25805622	-0.30660728	0.24970827	-0.5464566	0.7473949	0.32076323	0.25450167	-0.679542	1.006488	0.08924532	-0.3162737	0.22964486	0.33039343	0.06648496	0.21004143	0.30934852	-0.19755653	0.06536598	-0.06140212	-0.60404664	-1.0273364	-1.0391126	-0.07258166	-0.4320521	-0.06814775	0.69110376	0.27719453	-0.028077193	-0.103271365	0.4676183	-0.49034634	0.18427
he	0.6064217	-0.7112866	0.6409918	-0.21120393	-0.14803648	-0.28801325	0.21618292	0.1326558	0.7626444	-0.5593478	-0.1441963	0.25616765	0.48462215	-0.36264813	-0.29162848	0.18316148	-0.3545245	-0.008233249	0.050137732	0.089363486	0.20777088	-0.1586959	0.66013306	0.15803379	-0.15663432	-0.572144	1.2113609	-0.14411181	-0.012404319	0.018325135	0.40689433	0.32365882	0.3669843	0.083402865	-0.44556308	-0.10742574	-0.15770964	-0.6786224	-0.91799027	-0.89978725	0.12447223	-0.35948572	-0.3039325	0.65749234	0.51958	0.2967772	-0.014644457	0.5008017	-0.34091046	-0.10577359
out	0.27921444	-0.5180971	0.51971036	-0.15324059	-0.07889649	-0.26081532	0.19661838	0.3855583	0.42862788	-0.8071144	-0.26900142	0.09921357	0.48018748	-0.71052235	-0.25925234	0.19672416	-0.54110605	-0.03815779	-0.11615997	-0.119846605	0.29344726	-0.044925243	0.43536174	0.1436096	-0.11329657	-0.66319716	1.0602337	-0.15442988	-0.2159368	0.12663329	0.4499057	0.1245459	0.05677958	0.17861575	-0.33304211	0.06341582	-0.10375438	-0.55718195	-1.1622477	-1.0640302	0.023570362	-0.29037333	-0.13858594	0.4517097	0.37624818	0.22403523	-0.20761165	0.64085376	-0.41586503	-0.031689063
